date,day_of_week,is_weekend,weather,is_festival,has_promotion,dish_name,category,prepared_qty,sold_qty,wasted_qty,cost_per_unit,waste_cost
2025-03-20,Thursday,False,clear,False,True,Veg Salad Bowl,starter,44.3,35.1,9.2,60,552.81
2025-03-20,Thursday,False,clear,False,True,Fish Curry,main,39.0,31.4,7.6,180,1361.24
2025-03-20,Thursday,False,clear,False,True,Dal Tadka,main,67.2,56.0,11.2,70,780.97
2025-03-20,Thursday,False,clear,False,True,Butter Naan,bread,95.9,82.7,13.2,20,264.63
2025-03-20,Thursday,False,clear,False,True,Gulab Jamun,dessert,53.2,48.6,4.6,40,185.19
2025-03-20,Thursday,False,clear,False,True,Tomato Soup,starter,39.8,34.2,5.6,45,251.43
2025-03-20,Thursday,False,clear,False,True,Mutton Rogan Josh,main,30.2,25.3,4.9,220,1068.76
2025-03-20,Thursday,False,clear,False,True,Fresh Fruit Custard,dessert,42.4,32.4,10.1,55,553.89
2025-03-21,Friday,False,clear,False,False,Paneer Butter Masala,main,36.3,36.3,0.0,120,0.0
2025-03-21,Friday,False,clear,False,False,Chicken Biryani,main,57.1,57.1,0.0,150,0.0
2025-03-21,Friday,False,clear,False,False,Veg Salad Bowl,starter,33.2,33.2,0.0,60,0.0
2025-03-21,Friday,False,clear,False,False,Fish Curry,main,23.1,23.1,0.0,180,0.0
2025-03-21,Friday,False,clear,False,False,Dal Tadka,main,46.5,41.9,4.6,70,322.08
2025-03-21,Friday,False,clear,False,False,Butter Naan,bread,98.8,86.0,12.7,20,254.95
2025-03-21,Friday,False,clear,False,False,Gulab Jamun,dessert,44.5,44.5,0.0,40,0.0
2025-03-21,Friday,False,clear,False,False,Tomato Soup,starter,28.2,28.2,0.0,45,0.0
2025-03-21,Friday,False,clear,False,False,Mutton Rogan Josh,main,18.1,18.1,0.0,220,0.0
2025-03-21,Friday,False,clear,False,False,Fresh Fruit Custard,dessert,19.2,19.2,0.0,55,0.0
2025-03-22,Saturday,True,clear,False,True,Paneer Butter Masala,main,95.4,74.3,21.1,120,2526.74
2025-03-22,Saturday,True,clear,False,True,Chicken Biryani,main,164.5,124.1,40.4,150,6056.55
2025-03-22,Saturday,True,clear,False,True,Veg Salad Bowl,starter,64.3,51.1,13.2,60,794.75
2025-03-22,Saturday,True,clear,False,True,Fish Curry,main,77.5,50.8,26.7,180,4806.44
2025-03-22,Saturday,True,clear,False,True,Dal Tadka,main,96.1,78.6,17.5,70,1224.26
2025-03-22,Saturday,True,clear,False,True,Butter Naan,bread,171.4,138.4,32.9,20,658.81
2025-03-22,Saturday,True,clear,False,True,Gulab Jamun,dessert,102.0,69.4,32.6,40,1303.38
2025-03-22,Saturday,True,clear,False,True,Tomato Soup,starter,53.7,47.8,5.9,45,264.74
2025-03-22,Saturday,True,clear,False,True,Mutton Rogan Josh,main,43.3,29.8,13.6,220,2985.78
2025-03-22,Saturday,True,clear,False,True,Fresh Fruit Custard,dessert,65.3,42.5,22.8,55,1251.67
2025-03-23,Sunday,True,cloudy,False,True,Paneer Butter Masala,main,91.0,75.7,15.2,120,1828.83
2025-03-23,Sunday,True,cloudy,False,True,Chicken Biryani,main,130.3,92.7,37.6,150,5634.72
2025-03-23,Sunday,True,cloudy,False,True,Veg Salad Bowl,starter,58.4,48.8,9.6,60,576.25
2025-03-23,Sunday,True,cloudy,False,True,Fish Curry,main,55.3,40.5,14.7,180,2651.29
2025-03-23,Sunday,True,cloudy,False,True,Dal Tadka,main,97.6,74.6,23.0,70,1609.39
2025-03-23,Sunday,True,cloudy,False,True,Butter Naan,bread,173.3,127.8,45.5,20,909.28
2025-03-23,Sunday,True,cloudy,False,True,Gulab Jamun,dessert,83.7,62.2,21.5,40,861.8
2025-03-23,Sunday,True,cloudy,False,True,Tomato Soup,starter,63.1,44.9,18.2,45,819.42
2025-03-23,Sunday,True,cloudy,False,True,Mutton Rogan Josh,main,37.2,26.0,11.2,220,2472.01
2025-03-23,Sunday,True,cloudy,False,True,Fresh Fruit Custard,dessert,52.5,37.1,15.4,55,846.25
2025-03-24,Monday,False,rainy,False,False,Paneer Butter Masala,main,31.4,25.9,5.5,120,656.84
2025-03-24,Monday,False,rainy,False,False,Chicken Biryani,main,55.6,46.7,8.9,150,1338.22
2025-03-24,Monday,False,rainy,False,False,Veg Salad Bowl,starter,30.6,24.1,6.5,60,388.81
2025-03-24,Monday,False,rainy,False,False,Fish Curry,main,29.5,23.6,5.8,180,1048.22
2025-03-24,Monday,False,rainy,False,False,Dal Tadka,main,37.1,37.1,0.0,70,0.0
2025-03-24,Monday,False,rainy,False,False,Butter Naan,bread,94.6,74.3,20.3,20,406.11
2025-03-24,Monday,False,rainy,False,False,Gulab Jamun,dessert,35.2,32.1,3.1,40,124.31
2025-03-24,Monday,False,rainy,False,False,Tomato Soup,starter,32.9,25.7,7.1,45,320.96
2025-03-24,Monday,False,rainy,False,False,Mutton Rogan Josh,main,22.1,20.2,2.0,220,431.95
2025-03-24,Monday,False,rainy,False,False,Fresh Fruit Custard,dessert,23.3,18.2,5.1,55,282.49
2025-03-25,Tuesday,False,clear,False,False,Paneer Butter Masala,main,45.5,42.0,3.5,120,417.78
2025-03-25,Tuesday,False,clear,False,False,Chicken Biryani,main,58.0,55.6,2.4,150,358.54
2025-03-25,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,34.3,29.1,5.2,60,313.53
2025-03-25,Tuesday,False,clear,False,False,Fish Curry,main,22.3,22.3,0.0,180,2.67
2025-03-25,Tuesday,False,clear,False,False,Dal Tadka,main,49.2,45.1,4.1,70,289.31
2025-03-25,Tuesday,False,clear,False,False,Butter Naan,bread,65.6,65.6,0.0,20,0.0
2025-03-25,Tuesday,False,clear,False,False,Gulab Jamun,dessert,27.3,26.4,0.9,40,34.58
2025-03-25,Tuesday,False,clear,False,False,Tomato Soup,starter,24.6,24.2,0.3,45,14.02
2025-03-25,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,21.6,21.6,0.0,220,0.0
2025-03-25,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,23.4,22.6,0.8,55,43.05
2025-03-26,Wednesday,False,clear,False,True,Paneer Butter Masala,main,55.9,45.8,10.0,120,1201.25
2025-03-26,Wednesday,False,clear,False,True,Chicken Biryani,main,97.7,77.4,20.4,150,3058.28
2025-03-26,Wednesday,False,clear,False,True,Veg Salad Bowl,starter,41.2,31.2,10.0,60,600.85
2025-03-26,Wednesday,False,clear,False,True,Fish Curry,main,37.8,27.2,10.6,180,1914.35
2025-03-26,Wednesday,False,clear,False,True,Dal Tadka,main,78.8,63.2,15.7,70,1097.8
2025-03-26,Wednesday,False,clear,False,True,Butter Naan,bread,121.2,101.9,19.3,20,386.69
2025-03-26,Wednesday,False,clear,False,True,Gulab Jamun,dessert,56.5,47.3,9.2,40,366.23
2025-03-26,Wednesday,False,clear,False,True,Tomato Soup,starter,47.9,36.0,11.9,45,537.43
2025-03-26,Wednesday,False,clear,False,True,Mutton Rogan Josh,main,27.3,23.3,3.9,220,868.72
2025-03-26,Wednesday,False,clear,False,True,Fresh Fruit Custard,dessert,27.2,23.6,3.6,55,197.86
2025-03-27,Thursday,False,cloudy,False,False,Paneer Butter Masala,main,56.1,48.7,7.4,120,893.92
2025-03-27,Thursday,False,cloudy,False,False,Chicken Biryani,main,48.0,44.3,3.7,150,560.68
2025-03-27,Thursday,False,cloudy,False,False,Veg Salad Bowl,starter,35.7,35.1,0.6,60,34.65
2025-03-27,Thursday,False,cloudy,False,False,Fish Curry,main,25.3,25.3,0.0,180,0.0
2025-03-27,Thursday,False,cloudy,False,False,Dal Tadka,main,46.4,46.4,0.0,70,0.0
2025-03-27,Thursday,False,cloudy,False,False,Butter Naan,bread,81.9,81.9,0.0,20,0.0
2025-03-27,Thursday,False,cloudy,False,False,Gulab Jamun,dessert,41.5,37.3,4.3,40,170.62
2025-03-27,Thursday,False,cloudy,False,False,Tomato Soup,starter,25.4,25.4,0.0,45,0.0
2025-03-27,Thursday,False,cloudy,False,False,Mutton Rogan Josh,main,14.9,14.8,0.1,220,26.25
2025-03-27,Thursday,False,cloudy,False,False,Fresh Fruit Custard,dessert,20.5,20.5,0.0,55,0.0
2025-03-28,Friday,False,clear,False,False,Paneer Butter Masala,main,34.8,34.8,0.0,120,0.0
2025-03-28,Friday,False,clear,False,False,Chicken Biryani,main,66.7,62.1,4.6,150,693.09
2025-03-28,Friday,False,clear,False,False,Veg Salad Bowl,starter,32.7,29.5,3.2,60,190.04
2025-03-28,Friday,False,clear,False,False,Fish Curry,main,22.7,21.5,1.1,180,204.19
2025-03-28,Friday,False,clear,False,False,Dal Tadka,main,45.8,45.8,0.0,70,0.0
2025-03-28,Friday,False,clear,False,False,Butter Naan,bread,84.2,84.2,0.0,20,0.0
2025-03-28,Friday,False,clear,False,False,Gulab Jamun,dessert,39.9,37.1,2.8,40,112.13
2025-03-28,Friday,False,clear,False,False,Tomato Soup,starter,20.8,18.2,2.6,45,118.34
2025-03-28,Friday,False,clear,False,False,Mutton Rogan Josh,main,12.7,12.7,0.0,220,0.0
2025-03-28,Friday,False,clear,False,False,Fresh Fruit Custard,dessert,25.5,24.7,0.8,55,44.97
2025-03-29,Saturday,True,rainy,False,True,Paneer Butter Masala,main,83.7,64.4,19.3,120,2312.6
2025-03-29,Saturday,True,rainy,False,True,Chicken Biryani,main,136.0,89.6,46.4,150,6963.99
2025-03-29,Saturday,True,rainy,False,True,Veg Salad Bowl,starter,54.7,36.9,17.8,60,1067.42
2025-03-29,Saturday,True,rainy,False,True,Fish Curry,main,52.2,31.5,20.7,180,3725.41
2025-03-29,Saturday,True,rainy,False,True,Dal Tadka,main,92.1,70.2,21.8,70,1528.44
2025-03-29,Saturday,True,rainy,False,True,Butter Naan,bread,153.5,109.2,44.3,20,886.05
2025-03-29,Saturday,True,rainy,False,True,Gulab Jamun,dessert,79.1,58.0,21.2,40,846.15
2025-03-29,Saturday,True,rainy,False,True,Tomato Soup,starter,73.8,47.9,25.9,45,1165.73
2025-03-29,Saturday,True,rainy,False,True,Mutton Rogan Josh,main,35.7,24.7,11.0,220,2428.32
2025-03-29,Saturday,True,rainy,False,True,Fresh Fruit Custard,dessert,40.0,28.5,11.4,55,628.91
2025-03-30,Sunday,True,clear,False,False,Paneer Butter Masala,main,45.8,39.9,5.9,120,712.93
2025-03-30,Sunday,True,clear,False,False,Chicken Biryani,main,64.3,58.2,6.1,150,910.3
2025-03-30,Sunday,True,clear,False,False,Veg Salad Bowl,starter,40.4,36.1,4.4,60,261.99
2025-03-30,Sunday,True,clear,False,False,Fish Curry,main,50.5,41.9,8.6,180,1547.54
2025-03-30,Sunday,True,clear,False,False,Dal Tadka,main,62.8,62.5,0.2,70,16.33
2025-03-30,Sunday,True,clear,False,False,Butter Naan,bread,117.4,99.5,17.9,20,358.25
2025-03-30,Sunday,True,clear,False,False,Gulab Jamun,dessert,52.5,41.4,11.0,40,440.47
2025-03-30,Sunday,True,clear,False,False,Tomato Soup,starter,37.8,32.3,5.4,45,243.98
2025-03-30,Sunday,True,clear,False,False,Mutton Rogan Josh,main,30.0,25.1,4.9,220,1079.67
2025-03-30,Sunday,True,clear,False,False,Fresh Fruit Custard,dessert,32.5,27.4,5.0,55,277.13
2025-03-31,Monday,False,clear,False,False,Paneer Butter Masala,main,44.6,42.3,2.3,120,278.04
2025-03-31,Monday,False,clear,False,False,Chicken Biryani,main,54.4,54.4,0.0,150,0.0
2025-03-31,Monday,False,clear,False,False,Veg Salad Bowl,starter,34.0,32.9,1.2,60,69.21
2025-03-31,Monday,False,clear,False,False,Fish Curry,main,25.5,24.1,1.4,180,254.84
2025-03-31,Monday,False,clear,False,False,Dal Tadka,main,54.2,54.2,0.0,70,0.0
2025-03-31,Monday,False,clear,False,False,Butter Naan,bread,87.4,87.4,0.0,20,0.0
2025-03-31,Monday,False,clear,False,False,Gulab Jamun,dessert,41.7,35.9,5.7,40,229.53
2025-03-31,Monday,False,clear,False,False,Tomato Soup,starter,31.4,29.6,1.8,45,79.05
2025-03-31,Monday,False,clear,False,False,Mutton Rogan Josh,main,19.3,18.7,0.6,220,133.62
2025-03-31,Monday,False,clear,False,False,Fresh Fruit Custard,dessert,21.3,21.3,0.0,55,0.0
2025-04-01,Tuesday,False,clear,False,False,Paneer Butter Masala,main,36.3,36.3,0.0,120,0.0
2025-04-01,Tuesday,False,clear,False,False,Chicken Biryani,main,48.6,46.0,2.6,150,393.76
2025-04-01,Tuesday,False,clear,False,False,Veg Salad Bowl,starter,34.3,32.0,2.4,60,142.98
2025-04-01,Tuesday,False,clear,False,False,Fish Curry,main,29.5,27.9,1.6,180,288.12
2025-04-01,Tuesday,False,clear,False,False,Dal Tadka,main,49.2,47.1,2.1,70,147.74
2025-04-01,Tuesday,False,clear,False,False,Butter Naan,bread,79.1,79.1,0.0,20,0.0
2025-04-01,Tuesday,False,clear,False,False,Gulab Jamun,dessert,44.3,44.3,0.0,40,0.0
2025-04-01,Tuesday,False,clear,False,False,Tomato Soup,starter,27.9,25.8,2.1,45,94.23
2025-04-01,Tuesday,False,clear,False,False,Mutton Rogan Josh,main,20.6,20.6,0.0,220,0.0
2025-04-01,Tuesday,False,clear,False,False,Fresh Fruit Custard,dessert,26.3,25.0,1.3,55,71.41
2025-04-02,Wednesday,False,cloudy,False,False,Paneer Butter Masala,main,43.0,43.0,0.0,120,0.0
2025-04-02,Wednesday,False,cloudy,False,False,Chicken Biryani,main,72.0,66.7,5.3,150,790.96
2025-04-02,Wednesday,False,cloudy,False,False,Veg Salad Bowl,starter,35.6,30.0,5.7,60,340.17
2025-04-02,Wednesday,False,cloudy,False,False,Fish Curry,main,26.7,25.5,1.2,180,218.48
2025-04-02,Wednesday,False,cloudy,False,False,Dal Tadka,main,44.2,41.4,2.8,70,195.72
2025-04-02,Wednesday,False,cloudy,False,False,Butter Naan,bread,85.5,84.6,0.9,20,18.92
2025-04-02,Wednesday,False,cloudy,False,False,Gulab Jamun,dessert,33.0,31.7,1.3,40,51.59
2025-04-02,Wednesday,False,cloudy,False,False,Tomato Soup,starter,27.8,27.8,0.0,45,0.0
2025-04-02,Wednesday,False,cloudy,False,False,Mutton Rogan Josh,main,17.7,16.5,1.3,220,277.4
2025-04-02,Wednesday,False,cloudy,False,False,Fresh Fruit Custard,dessert,16.3,15.1,1.2,55,64.43
2025-04-03,Thursday,False,cloudy,False,False,Paneer Butter Masala,main,41.0,37.6,3.4,120,404.64
2025-04-03,Thursday,False,cloudy,False,False,Chicken Biryani,main,54.2,52.4,1.8,150,269.71
2025-04-03,Thursday,False,cloudy,False,False,Veg Salad Bowl,starter,33.2,32.7,0.5,60,31.27
2025-04-03,Thursday,False,cloudy,False,False,Fish Curry,main,28.0,28.0,0.0,180,0.0
2025-04-03,Thursday,False,cloudy,False,False,Dal Tadka,main,51.0,46.6,4.4,70,310.77
2025-04-03,Thursday,False,cloudy,False,False,Butter Naan,bread,100.6,86.3,14.2,20,284.65
2025-04-03,Thursday,False,cloudy,False,False,Gulab Jamun,dessert,31.8,31.8,0.0,40,0.0
2025-04-03,Thursday,False,cloudy,False,False,Tomato Soup,starter,27.1,24.7,2.5,45,111.2
2025-04-03,Thursday,False,cloudy,False,False,Mutton Rogan Josh,main,22.0,21.2,0.8,220,179.18
2025-04-03,Thursday,False,cloudy,False,False,Fresh Fruit Custard,dessert,21.4,19.0,2.4,55,130.9
2025-04-04,Friday,False,cloudy,False,True,Paneer Butter Masala,main,85.4,67.1,18.2,120,2185.2
2025-04-04,Friday,False,cloudy,False,True,Chicken Biryani,main,86.6,73.6,13.0,150,1949.72
2025-04-04,Friday,False,cloudy,False,True,Veg Salad Bowl,starter,35.1,29.4,5.7,60,342.54
2025-04-04,Friday,False,cloudy,False,True,Fish Curry,main,30.0,27.2,2.9,180,514.63
2025-04-04,Friday,False,cloudy,False,True,Dal Tadka,main,84.6,67.9,16.7,70,1171.82
2025-04-04,Friday,False,cloudy,False,True,Butter Naan,bread,123.4,104.6,18.8,20,376.58
2025-04-04,Friday,False,cloudy,False,True,Gulab Jamun,dessert,56.8,42.8,13.9,40,556.8
2025-04-04,Friday,False,cloudy,False,True,Tomato Soup,starter,45.2,34.9,10.4,45,467.3
2025-04-04,Friday,False,cloudy,False,True,Mutton Rogan Josh,main,29.2,24.4,4.8,220,1054.43
2025-04-04,Friday,False,cloudy,False,True,Fresh Fruit Custard,dessert,24.2,22.9,1.4,55,76.24
2025-04-05,Saturday,True,clear,False,True,Paneer Butter Masala,main,78.1,62.9,15.2,120,1829.01
2025-04-05,Saturday,True,clear,False,True,Chicken Biryani,main,127.6,92.4,35.2,150,5281.08
2025-04-05,Saturday,True,clear,False,True,Veg Salad Bowl,starter,48.9,37.5,11.3,60,680.31
2025-04-05,Saturday,True,clear,False,True,Fish Curry,main,63.9,44.2,19.6,180,3531.23
2025-04-05,Saturday,True,clear,False,True,Dal Tadka,main,90.8,65.4,25.3,70,1774.03
2025-04-05,Saturday,True,clear,False,True,Butter Naan,bread,218.9,151.6,67.4,20,1347.53
2025-04-05,Saturday,True,clear,False,True,Gulab Jamun,dessert,77.6,58.4,19.2,40,766.82
2025-04-05,Saturday,True,clear,False,True,Tomato Soup,starter,63.2,43.7,19.5,45,879.07
2025-04-05,Saturday,True,clear,False,True,Mutton Rogan Josh,main,50.1,34.5,15.5,220,3415.57
2025-04-05,Saturday,True,clear,False,True,Fresh Fruit Custard,dessert,56.7,37.7,18.9,55,1041.98
2025-04-06,Sunday,True,rainy,False,False,Paneer Butter Masala,main,63.3,50.7,12.6,120,1515.28
2025-04-06,Sunday,True,rainy,False,False,Chicken Biryani,main,73.6,49.4,24.1,150,3621.96
2025-04-06,Sunday,True,rainy,False,False,Veg Salad Bowl,starter,41.5,35.5,6.0,60,360.14
2025-04-06,Sunday,True,rainy,False,False,Fish Curry,main,37.6,26.2,11.4,180,2046.09
2025-04-06,Sunday,True,rainy,False,False,Dal Tadka,main,63.2,49.9,13.3,70,928.96
2025-04-06,Sunday,True,rainy,False,False,Butter Naan,bread,128.7,107.2,21.5,20,429.45
2025-04-06,Sunday,True,rainy,False,False,Gulab Jamun,dessert,49.1,36.3,12.8,40,512.04
2025-04-06,Sunday,True,rainy,False,False,Tomato Soup,starter,47.0,33.6,13.4,45,603.03
2025-04-06,Sunday,True,rainy,False,False,Mutton Rogan Josh,main,34.4,25.5,8.9,220,1966.71
2025-04-06,Sunday,True,rainy,False,False,Fresh Fruit Custard,dessert,35.6,26.7,8.9,55,487.75
2025-04-07,Monday,False,rainy,False,False,Paneer Butter Masala,main,43.9,34.9,9.0,120,1080.8
2025-04-07,Monday,False,rainy,False,False,Chicken Biryani,main,58.8,49.9,8.9,150,1340.03
2025-04-07,Monday,False,rainy,False,False,Veg Salad Bowl,starter,27.9,23.0,4.9,60,292.21
2025-04-07,Monday,False,rainy,False,False,Fish Curry,main,25.8,21.2,4.6,180,833.13
2025-04-07,Monday,False,rainy,False,False,Dal Tadka,main,54.2,48.4,5.9,70,409.68
2025-04-07,Monday,False,rainy,False,False,Butter Naan,bread,90.0,71.4,18.5,20,370.31
2025-04-07,Monday,False,rainy,False,False,Gulab Jamun,dessert,42.2,30.1,12.1,40,482.43
2025-04-07,Monday,False,rainy,False,False,Tomato Soup,starter,27.9,22.7,5.1,45,231.05
2025-04-07,Monday,False,rainy,False,False,Mutton Rogan Josh,main,17.6,15.4,2.3,220,496.46
2025-04-07,Monday,False,rainy,False,False,Fresh Fruit Custard,dessert,24.9,19.3,5.6,55,309.21
2025-04-08,Tuesday,False,rainy,False,False,Paneer Butter Masala,main,38.8,33.6,5.2,120,619.19
2025-04-08,Tuesday,False,rainy,False,False,Chicken Biryani,main,75.0,61.9,13.1,150,1969.58
2025-04-08,Tuesday,False,rainy,False,False,Veg Salad Bowl,starter,26.5,23.3,3.2,60,193.01
2025-04-08,Tuesday,False,rainy,False,False,Fish Curry,main,24.3,18.8,5.5,180,983.47
2025-04-08,Tuesday,False,rainy,False,False,Dal Tadka,main,43.2,36.6,6.7,70,465.8
2025-04-08,Tuesday,False,rainy,False,False,Butter Naan,bread,82.9,67.5,15.4,20,307.56
2025-04-08,Tuesday,False,rainy,False,False,Gulab Jamun,dessert,28.8,26.7,2.1,40,83.89
2025-04-08,Tuesday,False,rainy,False,False,Tomato Soup,starter,30.6,24.4,6.2,45,277.65
2025-04-08,Tuesday,False,rainy,False,False,Mutton Rogan Josh,main,19.5,17.7,1.8,220,402.88
2025-04-08,Tuesday,False,rainy,False,False,Fresh Fruit Custard,dessert,23.0,20.2,2.8,55,153.47
2025-04-09,Wednesday,False,clear,False,True,Paneer Butter Masala,main,75.0,57.8,17.2,120,2064.28
2025-04-09,Wednesday,False,clear,False,True,Chicken Biryani,main,99.3,73.7,25.6,150,3840.74
2025-04-09,Wednesday,False,clear,False,True,Veg Salad Bowl,starter,54.3,50.2,4.2,60,250.97
2025-04-09,Wednesday,False,clear,False,True,Fish Curry,main,33.8,28.5,5.4,180,965.76
2025-04-09,Wednesday,False,clear,False,True,Dal Tadka,main,56.3,50.5,5.8,70,405.97
2025-04-09,Wednesday,False,clear,False,True,Butter Naan,bread,105.3,96.4,8.9,20,177.83
2025-04-09,Wednesday,False,clear,False,True,Gulab Jamun,dessert,56.2,45.5,10.7,40,427.94
2025-04-09,Wednesday,False,clear,False,True,Tomato Soup,starter,48.0,37.0,10.9,45,492.39
2025-04-09,Wednesday,False,clear,False,True,Mutton Rogan Josh,main,32.0,26.8,5.2,220,1139.82
2025-04-09,Wednesday,False,clear,False,True,Fresh Fruit Custard,dessert,44.3,34.5,9.8,55,538.19
2025-04-10,Thursday,False,clear,False,False,Paneer Butter Masala,main,32.8,31.6,1.2,120,138.36
2025-04-10,Thursday,False,clear,False,False,Chicken Biryani,main,54.2,54.2,0.0,150,0.0
2025-04-10,Thursday,False,clear,False,False,Veg Salad Bowl,starter,41.0,37.2,3.8,60,226.42
2025-04-10,Thursday,False,clear,False,False,Fish Curry,main,27.2,27.2,0.0,180,0.0
2025-04-10,Thursday,False,clear,False,False,Dal Tadka,main,40.5,39.6,0.9,70,63.77
2025-04-10,Thursday,False,clear,False,False,Butter Naan,bread,81.7,81.7,0.0,20,0.0
2025-04-10,Thursday,False,clear,False,False,Gulab Jamun,dessert,35.3,34.2,1.1,40,42.68
2025-04-10,Thursday,False,clear,False,False,Tomato Soup,starter,27.3,27.3,0.0,45,0.0
2025-04-10,Thursday,False,clear,False,False,Mutton Rogan Josh,main,19.0,18.7,0.3,220,63.48
2025-04-10,Thursday,False,clear,False,False,Fresh Fruit Custard,dessert,24.7,22.2,2.5,55,136.12
2025-04-11,Friday,False,hot,False,False,Paneer Butter Masala,main,40.5,37.8,2.7,120,323.22
2025-04-11,Friday,False,hot,False,False,Chicken Biryani,main,59.0,59.0,0.0,150,0.0
2025-04-11,Friday,False,hot,False,False,Veg Salad Bowl,starter,37.4,32.8,4.5,60,271.32
2025-04-11,Friday,False,hot,False,False,Fish Curry,main,34.6,28.9,5.8,180,1036.27
2025-04-11,Friday,False,hot,False,False,Dal Tadka,main,41.2,40.3,0.9,70,59.65
2025-04-11,Friday,False,hot,False,False,Butter Naan,bread,80.3,80.1,0.2,20,3.33
2025-04-11,Friday,False,hot,False,False,Gulab Jamun,dessert,32.3,32.3,0.0,40,0.0
2025-04-11,Friday,False,hot,False,False,Tomato Soup,starter,28.3,28.3,0.0,45,0.0
2025-04-11,Friday,False,hot,False,False,Mutton Rogan Josh,main,20.2,20.2,0.0,220,0.0
2025-04-11,Friday,False,hot,False,False,Fresh Fruit Custard,dessert,20.6,19.1,1.5,55,83.89
2025-04-12,Saturday,True,cloudy,False,True,Paneer Butter Masala,main,120.6,85.2,35.4,120,4250.63
2025-04-12,Saturday,True,cloudy,False,True,Chicken Biryani,main,123.4,98.2,25.2,150,3778.36
2025-04-12,Saturday,True,cloudy,False,True,Veg Salad Bowl,starter,67.8,42.8,25.0,60,1497.16
2025-04-12,Saturday,True,cloudy,False,True,Fish Curry,main,48.1,37.5,10.6,180,1911.41
2025-04-12,Saturday,True,cloudy,False,True,Dal Tadka,main,102.8,75.6,27.2,70,1905.25
2025-04-12,Saturday,True,cloudy,False,True,Butter Naan,bread,159.7,120.4,39.3,20,786.85
2025-04-12,Saturday,True,cloudy,False,True,Gulab Jamun,dessert,87.5,67.8,19.7,40,788.96
2025-04-12,Saturday,True,cloudy,False,True,Tomato Soup,starter,59.0,39.3,19.7,45,885.67
2025-04-12,Saturday,True,cloudy,False,True,Mutton Rogan Josh,main,46.9,35.7,11.1,220,2449.48
2025-04-12,Saturday,True,cloudy,False,True,Fresh Fruit Custard,dessert,39.9,30.1,9.8,55,539.28
2025-04-13,Sunday,True,clear,False,False,Paneer Butter Masala,main,55.7,47.3,8.4,120,1004.22
2025-04-13,Sunday,True,clear,False,False,Chicken Biryani,main,80.3,80.3,0.0,150,0.0
2025-04-13,Sunday,True,clear,False,False,Veg Salad Bowl,starter,49.7,45.5,4.1,60,248.59
2025-04-13,Sunday,True,clear,False,False,Fish Curry,main,42.9,35.1,7.9,180,1413.0
2025-04-13,Sunday,True,clear,False,False,Dal Tadka,main,83.9,68.7,15.2,70,1064.84
2025-04-13,Sunday,True,clear,False,False,Butter Naan,bread,83.9,77.2,6.7,20,134.58
